time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-11-19T23:54:54.473Z,-5.0099,152.7026,35,4.7,mb,,48,0.974,0.45,us,us7000fvm3,2022-01-29T22:55:03.040Z,"88 km SSE of Kokopo, Papua New Guinea",earthquake,6.5,2,0.106,27,reviewed,us,us
2021-11-19T22:15:50.882Z,-58.024,-25.6629,34.66,4.7,mb,,47,7.111,0.7,us,us7000fwrx,2022-01-29T22:55:45.040Z,"South Sandwich Islands region",earthquake,9.8,4.9,0.092,36,reviewed,us,us
2021-11-19T22:06:53.604Z,7.0768,127.2535,10,4.5,mb,,39,1.661,0.49,us,us7000fwru,2022-01-29T22:55:45.040Z,"78 km ESE of Santiago, Philippines",earthquake,4.4,1.8,0.087,39,reviewed,us,us
2021-11-19T22:02:47.246Z,7.2078,-78.1527,10,4.6,mb,,127,2.41,0.89,us,us7000fvl3,2022-08-06T19:18:43.329Z,"34 km S of Jaqué, Panama",earthquake,7.9,1.9,0.085,41,reviewed,us,us
2021-11-19T20:13:51.234Z,6.802,127.0055,39.78,5.4,mww,,50,1.44,0.88,us,us7000fvjz,2022-01-29T22:55:02.040Z,"67 km ESE of San Ignacio, Philippines",earthquake,6.6,4.3,0.078,16,reviewed,us,us
2021-11-19T20:08:22.023Z,6.8091,127.0083,27.21,5.3,mww,,76,1.442,0.69,us,us7000fvjy,2022-01-29T22:55:02.040Z,"66 km ESE of San Ignacio, Philippines",earthquake,6.5,4,0.073,18,reviewed,us,us
2021-11-19T19:37:53.891Z,-7.0501,155.9165,178.46,4.5,mb,,99,4.691,0.77,us,us7000fwrz,2022-01-29T22:55:46.040Z,"94 km SSE of Panguna, Papua New Guinea",earthquake,6.4,8.5,0.121,21,reviewed,us,us
2021-11-19T19:32:55.857Z,-20.489,169.8231,129,5.6,mww,,34,3.523,0.88,us,us7000fvjp,2022-01-29T22:55:02.040Z,"119 km SSE of Isangel, Vanuatu",earthquake,6.8,1.8,0.053,34,reviewed,us,us
2021-11-19T15:14:04.938Z,-22.8534,171.9945,10,4.6,mb,,77,7.163,1,us,us7000fviz,2022-01-29T22:55:01.040Z,"southeast of the Loyalty Islands",earthquake,6.9,1.8,0.103,29,reviewed,us,us
2021-11-19T13:38:42.319Z,-24.0573,-66.7568,205.76,4.5,mb,,55,1.707,0.61,us,us7000fvfy,2022-01-29T22:55:00.040Z,"47 km WNW of San Antonio de los Cobres, Argentina",earthquake,5.4,8,0.105,27,reviewed,us,us
2021-11-19T13:27:05.164Z,38.212,20.3652,13.14,4.8,mb,,93,1.611,0.67,us,us7000fvfu,2022-01-29T22:54:59.040Z,"6 km W of Lixoúri, Greece",earthquake,5.4,4.6,0.058,93,reviewed,us,us
2021-11-19T12:40:53.461Z,39.8267,41.9223,6.17,5.1,mwr,,34,1.112,0.77,us,us7000fvfl,2022-05-29T19:06:08.046Z,"23 km NW of Karayaz?, Turkey",earthquake,5,4.4,0.078,16,reviewed,us,us
2021-11-19T11:16:29.708Z,0.2242,96.701,10,4.9,mb,,136,1.383,0.52,us,us7000fvf6,2022-01-29T22:54:59.040Z,"252 km S of Sinabang, Indonesia",earthquake,5.6,1.9,0.068,69,reviewed,us,us
2021-11-19T08:14:16.803Z,-8.0961,122.622,214.86,4.5,mb,,58,0.657,1,us,us7000fvea,2022-01-29T22:54:58.040Z,"73 km NE of Maumere, Indonesia",earthquake,9.1,6.9,0.116,22,reviewed,us,us
2021-11-19T08:07:45.232Z,-29.3136,-176.7149,10,4.7,mb,,130,1.054,1.05,us,us7000fwr1,2022-01-29T22:55:43.040Z,"Kermadec Islands region",earthquake,4.9,1.9,0.142,16,reviewed,us,us
2021-11-19T04:26:28.440Z,30.0063,-113.8168,10,4.5,mb,,196,1.361,1.08,us,us7000fvcw,2022-01-29T22:54:57.040Z,"109 km W of La Libertad, Mexico",earthquake,5.2,2,0.097,34,reviewed,us,us
2021-11-19T03:04:29.398Z,-58.2567,-25.5805,69.86,4.6,mb,,88,7.259,1.02,us,us7000fwr3,2024-01-17T22:23:43.559Z,"South Sandwich Islands region",earthquake,10,5.9,0.136,19,reviewed,us,us
2021-11-19T02:52:57.380Z,-18.1375,-176.3625,10,4.9,mb,,122,4.165,0.68,us,us7000fwqy,2022-01-29T22:55:42.040Z,"257 km WNW of Neiafu, Tonga",earthquake,10.3,1.9,0.145,17,reviewed,us,us
2021-11-18T21:56:43.313Z,-55.6491,-28.487,30.5,4.6,mb,,100,4.809,0.7,us,us7000fwhx,2022-01-22T20:52:11.040Z,"South Sandwich Islands region",earthquake,14.3,3.3,0.164,11,reviewed,us,us
2021-11-18T21:31:35.682Z,5.2177,-82.6194,10,5.2,mww,,129,3.553,1.19,us,us7000fv9x,2022-01-22T20:52:07.040Z,"south of Panama",earthquake,7.9,1.8,0.042,54,reviewed,us,us
2021-11-18T19:29:59.114Z,-59.7073,-26.6216,35,4.6,mb,,98,7.648,1.3,us,us7000fwhn,2022-01-22T20:52:11.040Z,"South Sandwich Islands region",earthquake,12,2,0.132,17,reviewed,us,us
2021-11-18T18:50:27.623Z,-10.9476,123.6777,10,4.6,mb,,107,0.736,1.06,us,us7000fv8q,2022-01-22T20:52:07.040Z,"86 km S of Kupang, Indonesia",earthquake,5.6,1.3,0.244,5,reviewed,us,us
2021-11-18T17:54:06.334Z,26.518,130.0054,10,5,mb,,72,1.297,0.88,us,us7000fv6a,2022-01-22T20:52:04.040Z,"201 km E of Nago, Japan",earthquake,6.1,1.8,0.046,150,reviewed,us,us
2021-11-18T17:26:54.589Z,13.6851,-90.7413,62.56,4.7,mb,,80,1.256,0.82,us,us7000fv63,2022-01-22T20:52:04.040Z,"27 km S of Iztapa, Guatemala",earthquake,2.9,6,0.032,299,reviewed,us,us
2021-11-18T17:23:51.920Z,13.5725,-90.8027,61.44,4.5,mb,,88,1.318,1.19,us,us7000fv60,2022-08-06T19:16:06.238Z,"39 km S of Puerto San José, Guatemala",earthquake,7.9,5.9,0.039,197,reviewed,us,us
2021-11-18T17:00:25.964Z,14.1682,-90.1632,149.67,5,mb,,141,0.861,1.18,us,us7000fwhj,2022-01-22T20:52:11.040Z,"6 km SSE of Oratorio, Guatemala",earthquake,8.9,6.1,0.116,47,reviewed,us,us
2021-11-18T16:56:56.794Z,13.5668,-90.7812,27.62,5.8,mww,,63,1.298,1.35,us,us7000fv5p,2022-02-16T07:32:19.466Z,"40 km S of Puerto San José, Guatemala",earthquake,7.7,3,0.04,60,reviewed,us,us
2021-11-18T15:42:48.927Z,-22.6401,-174.4756,10,5.2,mb,,146,7.286,1.11,us,us7000fwhm,2022-01-22T20:52:11.040Z,"152 km SSE of ‘Ohonua, Tonga",earthquake,4.3,1.9,0.112,28,reviewed,us,us
2021-11-18T15:40:43.177Z,-18.234,-178.2579,485.81,4.7,mb,,76,3.544,0.6,us,us7000fwi2,2022-01-22T20:52:11.040Z,"257 km E of Levuka, Fiji",earthquake,9.7,7.2,0.099,33,reviewed,us,us
2021-11-18T15:40:15.277Z,-4.722,153.2922,61.98,5.4,mww,,12,1.242,0.73,us,us7000fv3z,2022-08-06T19:16:34.194Z,"121 km ESE of Kokopo, Papua New Guinea",earthquake,6.8,2.8,0.098,10,reviewed,us,us
2021-11-18T15:29:29.500Z,-61.8803,166.7,10,4.5,mb,,155,8.45,0.7,us,us7000fwhg,2022-01-22T20:52:11.040Z,"Balleny Islands region",earthquake,14.4,2,0.128,19,reviewed,us,us
2021-11-18T14:10:05.198Z,-20.9219,-68.7756,115.26,4.6,mwr,,65,0.676,1.01,us,us7000fv36,2022-01-22T20:52:02.040Z,"163 km ESE of Iquique, Chile",earthquake,5.5,6.2,,,reviewed,us,guc
2021-11-18T14:08:04.800Z,-5.3122,153.7074,34,6.2,mww,,17,1.899,1.12,us,us7000fv37,2022-01-22T20:52:02.040Z,"192 km SE of Kokopo, Papua New Guinea",earthquake,7.1,1.8,0.093,11,reviewed,us,us
2021-11-18T12:53:07.447Z,12.0737,144.4587,10,4.8,mb,,74,1.558,1.05,us,us7000fwhd,2022-01-22T20:52:11.040Z,"133 km S of Merizo Village, Guam",earthquake,11.9,1.9,0.107,27,reviewed,us,us
2021-11-18T11:15:06.285Z,-29.1042,-177.3698,81.05,4.6,mb,,86,0.506,0.69,us,us7000fwh8,2022-01-22T20:52:11.040Z,"Kermadec Islands, New Zealand",earthquake,10.8,5,0.105,27,reviewed,us,us
2021-11-18T10:30:04.834Z,-23.1197,-66.5884,200.84,4.5,mwr,,63,1.474,0.98,us,us7000fv2m,2022-01-22T20:52:01.040Z,"93 km W of El Aguilar, Argentina",earthquake,8.2,6.6,,,reviewed,us,guc
2021-11-18T09:58:14.592Z,-58.9236,-25.6266,10,4.7,mb,,69,7.582,0.75,us,us7000fwh6,2022-01-22T20:52:11.040Z,"South Sandwich Islands region",earthquake,12.1,1.8,0.153,16,reviewed,us,us
2021-11-18T09:50:37.211Z,51.3731,-178.3091,47.68,5,mww,,81,0.363,0.93,us,us7000fv2c,2023-11-03T19:28:56.895Z,"128 km WSW of Adak, Alaska",earthquake,5.7,4.5,0.086,13,reviewed,us,us
2021-11-18T08:58:52.535Z,-57.1415,-25.1584,35,4.5,mb,,87,7.011,0.73,us,us7000fwh5,2022-01-22T20:52:11.040Z,"South Sandwich Islands region",earthquake,11.1,2,0.119,22,reviewed,us,us
2021-11-18T08:00:42.480Z,19.4072,145.4798,154.31,4.5,mb,,99,5.814,0.46,us,us7000fv1u,2024-01-17T22:23:39.238Z,"Maug Islands region, Northern Mariana Islands",earthquake,12.5,8.4,0.092,35,reviewed,us,us
2021-11-18T07:18:39.735Z,-20.8109,169.903,112.84,4.9,mb,,61,3.458,0.47,us,us7000fv1d,2022-01-22T20:52:01.040Z,"154 km SSE of Isangel, Vanuatu",earthquake,9.4,6.6,0.075,56,reviewed,us,us
2021-11-18T05:48:58.300Z,-7.3783,128.4189,160.3,4.9,mb,,34,2.916,0.53,us,us7000fv0q,2022-01-22T20:52:01.040Z,"201 km NE of Lospalos, Timor Leste",earthquake,7.9,7.3,0.064,76,reviewed,us,us
2021-11-18T04:13:29.919Z,0.6621,-79.1512,58.67,4.5,mb,,136,0.817,0.75,us,us7000fuzu,2022-01-22T20:52:01.040Z,"51 km NE of Rosa Zarate, Ecuador",earthquake,8.6,8.4,0.116,22,reviewed,us,us
2021-11-18T02:17:27.791Z,-58.9693,-25.2495,35,4.7,mb,,76,7.771,0.65,us,us7000fwh2,2022-01-22T20:52:11.040Z,"South Sandwich Islands region",earthquake,10.3,1.9,0.118,22,reviewed,us,us
2021-11-18T01:53:23.826Z,-28.2989,-176.4617,10,4.7,mb,,64,1.6,0.69,us,us7000fwh1,2022-01-22T20:52:10.040Z,"Kermadec Islands region",earthquake,10.3,1.8,0.142,15,reviewed,us,us
2021-11-18T01:09:40.958Z,-31.2685,-69.0364,106.72,4.5,mb,,47,0.408,0.65,us,us7000fuz1,2022-01-22T20:52:00.040Z,"37 km ENE of Calingasta, Argentina",earthquake,5.8,5.4,0.14,15,reviewed,us,us
2021-11-17T23:46:49.441Z,-10.6512,165.216,35,5,mb,,103,5.145,0.6,us,us7000fuyl,2022-01-22T20:52:00.040Z,"Santa Cruz Islands",earthquake,8.5,1.9,0.083,46,reviewed,us,us
2021-11-17T21:38:54.042Z,-26.3074,-63.3253,576.18,5.5,mww,,13,5.223,0.8,us,us7000fuxl,2022-01-22T20:52:00.040Z,"56 km WNW of Campo Gallo, Argentina",earthquake,9,3.6,0.048,41,reviewed,us,us
2021-11-17T19:01:49.746Z,13.8748,-90.0032,98.56,4.9,mb,,114,1.682,1.03,us,us7000fuwd,2022-01-22T20:51:59.040Z,"3 km NNE of San Francisco Menéndez, El Salvador",earthquake,7.8,5.4,0.033,286,reviewed,us,us
2021-11-17T17:48:01.077Z,12.795,-88.3131,64.28,4.5,mb,,85,0.67,0.91,us,us7000fuvy,2022-01-22T20:51:59.040Z,"50 km SSW of Chirilagua, El Salvador",earthquake,5.6,7.2,0.171,10,reviewed,us,us
2021-11-17T16:11:55.188Z,-34.1182,-178.9669,10,4.6,mb,,169,4.922,1.03,us,us7000fw89,2022-01-22T20:52:10.040Z,"south of the Kermadec Islands",earthquake,11.4,1.9,0.141,15,reviewed,us,us
2021-11-17T15:36:21.998Z,28.2221,104.803,10,4.9,mb,,25,4.581,0.73,us,us7000fuvg,2022-01-22T20:51:59.040Z,"27 km SSE of Xunchang, China",earthquake,7.1,1.7,0.053,113,reviewed,us,us
2021-11-17T13:37:18.455Z,-37.6283,179.6565,10,4.9,mb,,72,2.108,0.75,us,us7000fuu6,2022-01-22T20:51:58.040Z,"184 km NE of Gisborne, New Zealand",earthquake,8.9,1.8,0.1,31,reviewed,us,us
2021-11-17T12:40:16.760Z,40.8642,30.9954,7.19,4.8,mwr,,24,0.421,0.71,us,us7000futw,2022-01-22T20:51:58.040Z,"14 km W of Düzce, Turkey",earthquake,3.9,4.8,0.057,30,reviewed,us,us
2021-11-17T08:28:40.977Z,-23.7635,179.4233,520.27,4.6,mb,,61,5.97,0.92,us,us7000fust,2022-01-22T20:51:58.040Z,"south of the Fiji Islands",earthquake,7.9,6.3,0.074,54,reviewed,us,us
2021-11-17T07:39:02.348Z,-4.5664,153.5438,88.11,5.3,mww,,35,1.425,0.86,us,us7000fusj,2022-01-22T20:51:57.040Z,"143 km E of Kokopo, Papua New Guinea",earthquake,6.5,3.5,0.068,21,reviewed,us,us
2021-11-17T07:03:50.574Z,-26.5155,-13.7935,10,4.5,mb,,90,33.616,0.67,us,us7000fw7w,2022-01-22T20:52:10.040Z,"southern Mid-Atlantic Ridge",earthquake,15.8,1.9,0.205,12,reviewed,us,us
2021-11-17T06:24:41.223Z,36.9207,141.4113,38.63,4.5,mb,,128,2.6,0.84,us,us7000fw7t,2022-01-22T20:52:10.040Z,"49 km ESE of Iwaki, Japan",earthquake,7.9,5,0.163,11,reviewed,us,us
2021-11-17T05:54:29.813Z,33.5251,121.1837,10,5,mww,,37,5.817,0.68,us,us7000furn,2022-01-22T20:51:57.040Z,"76 km ENE of Dazhong, China",earthquake,6.7,1.8,0.069,20,reviewed,us,us
2021-11-17T03:44:46.037Z,-20.0931,-177.1131,10,4.6,mb,,169,15.474,0.7,us,us7000fw7s,2022-01-22T20:52:10.040Z,"230 km WNW of Haveluloto, Tonga",earthquake,15.2,1.8,0.133,17,reviewed,us,us
2021-11-17T03:30:34.980Z,-3.5754,101.5892,59.84,5,mb,,69,1.57,0.93,us,us7000fuqy,2022-01-22T20:51:57.040Z,"79 km WNW of Bengkulu, Indonesia",earthquake,4.2,6.5,0.072,61,reviewed,us,us
2021-11-17T03:19:59.075Z,-5.5357,152.0987,10,4.6,mb,,131,1.337,0.51,us,us7000fw7r,2022-01-22T20:52:09.040Z,"133 km S of Kokopo, Papua New Guinea",earthquake,7.3,1.8,0.141,15,reviewed,us,us
2021-11-17T02:25:34.606Z,24.7694,122.2259,12.37,4.9,mwr,,45,0.692,0.62,us,us7000fuqh,2023-10-23T17:50:25.854Z,"47 km E of Yilan, Taiwan",earthquake,6.2,4,0.066,22,reviewed,us,us
2021-11-16T23:11:13.441Z,-57.9826,-25.1832,35,4.7,mb,,75,7.322,1.11,us,us7000fvim,2022-01-22T20:52:09.040Z,"South Sandwich Islands region",earthquake,11.2,1.9,0.103,29,reviewed,us,us
2021-11-16T17:53:13.015Z,6.2737,126.8032,106.48,4.6,mb,,81,1.45,0.72,us,us7000fum4,2022-01-22T20:51:56.040Z,"69 km E of Pondaguitan, Philippines",earthquake,5.5,6.4,0.068,69,reviewed,us,us
2021-11-16T17:40:17.841Z,23.2691,142.7794,79.1,4.6,mb,,48,3.848,0.82,us,us7000fvig,2022-01-22T20:52:09.040Z,"Volcano Islands, Japan region",earthquake,10.2,5.9,0.077,55,reviewed,us,us
2021-11-16T15:58:54.729Z,12.1477,-88.157,10,4.8,mb,,163,1.236,0.57,us,us7000fuke,2022-01-22T20:51:56.040Z,"101 km SW of Jiquilillo, Nicaragua",earthquake,6.7,1.9,0.053,114,reviewed,us,us
2021-11-16T10:24:59.313Z,-58.6768,-23.5641,10,4.6,mb,,52,8.394,0.44,us,us7000fujb,2022-01-22T20:51:56.040Z,"South Sandwich Islands region",earthquake,8.5,1.6,0.077,51,reviewed,us,us
2021-11-16T08:33:01.591Z,-8.9532,88.148,10,5.3,mww,,33,9.125,0.95,us,us7000fuir,2022-01-22T20:51:56.040Z,"South Indian Ocean",earthquake,8.9,1.8,0.069,20,reviewed,us,us
2021-11-16T08:10:35.983Z,2.5905,128.405,61.23,4.5,mb,,106,2.083,0.88,us,us7000fvia,2022-01-22T20:52:09.040Z,"104 km NNE of Tobelo, Indonesia",earthquake,8.9,6.8,0.097,31,reviewed,us,us
2021-11-16T07:54:48.790Z,22.2948,101.7444,10,4.6,mb,,59,2.229,0.68,us,us7000fuif,2022-01-22T20:51:55.040Z,"77 km NNW of Phôngsali, Laos",earthquake,5.4,1.9,0.077,50,reviewed,us,us
2021-11-16T06:24:59.746Z,-57.7355,-25.7258,56.29,5,mb,,69,16.872,0.52,us,us7000fuhx,2022-01-22T20:51:55.040Z,"South Sandwich Islands region",earthquake,11.7,7.2,0.07,66,reviewed,us,us
2021-11-16T05:22:49.733Z,22.2085,101.7446,10,4.7,mwr,,72,2.193,0.35,us,us7000fuhd,2022-01-22T20:51:55.040Z,"69 km NNW of Phôngsali, Laos",earthquake,5.8,1.7,0.071,19,reviewed,us,us
2021-11-16T05:12:13.850Z,27.6766,56.0208,10,4.5,mb,,87,2.725,0.6,us,us7000fuhb,2022-01-22T20:51:55.040Z,"60 km NNW of Bandar Abbas, Iran",earthquake,7.1,1.8,0.087,39,reviewed,us,us
2021-11-15T23:26:23.510Z,-58.3107,-25.1412,35,4.6,mb,,99,7.489,0.6,us,us7000fvhh,2022-01-22T20:52:09.040Z,"South Sandwich Islands region",earthquake,6.7,2,0.128,18,reviewed,us,us
2021-11-15T21:26:31.107Z,-49.1244,-8.6711,10,4.6,mb,,86,22.782,0.63,us,us7000fvhg,2022-01-22T20:52:08.040Z,"southern Mid-Atlantic Ridge",earthquake,15.4,1.9,0.146,14,reviewed,us,us
2021-11-15T21:03:49.893Z,-24.2075,-67.288,184.75,4.6,mb,,66,1.493,0.97,us,us7000fuet,2022-01-22T20:51:54.040Z,"98 km W of San Antonio de los Cobres, Argentina",earthquake,8.9,10.1,0.173,10,reviewed,us,us
2021-11-15T20:48:38.619Z,-37.6529,50.9978,10,4.7,mb,,50,8.794,0.99,us,us7000fuen,2022-01-22T20:51:54.040Z,"Southwest Indian Ridge",earthquake,11.1,1.8,0.076,52,reviewed,us,us
2021-11-15T20:24:42.861Z,-6.2433,130.2081,151.35,4.8,mb,,39,2.039,0.96,us,us7000fuec,2022-01-22T20:51:54.040Z,"289 km WSW of Tual, Indonesia",earthquake,7.3,7.5,0.071,61,reviewed,us,us
2021-11-15T16:17:50.848Z,5.1451,126.9394,51.05,4.5,mb,,116,2.342,1.01,us,us7000fubu,2022-01-22T20:51:54.040Z,"158 km SSE of Pondaguitan, Philippines",earthquake,7.9,0.7,0.106,29,reviewed,us,us
2021-11-15T15:24:03.591Z,-34.9579,-111.319,10,4.6,mb,,60,31.573,0.56,us,us7000fuc3,2022-01-22T20:51:54.040Z,"southern East Pacific Rise",earthquake,11.1,1.7,0.072,61,reviewed,us,us
2021-11-15T13:36:11.506Z,27.7069,56.0307,10,5.2,mb,,60,2.754,0.51,us,us7000fuaz,2022-08-06T19:35:00.903Z,"62 km NNW of Bandar Abbas, Iran",earthquake,6.3,1.8,0.041,200,reviewed,us,us
2021-11-15T09:36:27.537Z,-34.9114,-111.2029,10,5.2,mww,,39,7.873,0.51,us,us7000fu9c,2022-01-22T20:51:53.040Z,"southern East Pacific Rise",earthquake,10.9,1.6,0.089,12,reviewed,us,us
2021-11-15T09:19:13.805Z,55.8034,-155.5144,8.5,4.5,ml,,,,0.57,ak,ak021enpwpl8,2022-01-22T20:51:53.040Z,"151 km SSW of Akhiok, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-11-15T07:13:32.121Z,-37.5498,51.1517,10,5,mb,,52,8.889,0.38,us,us7000fvgn,2022-01-22T20:52:08.040Z,"South Indian Ocean",earthquake,9.7,1.8,0.133,19,reviewed,us,us
2021-11-15T07:11:58.728Z,-37.4676,51.0088,10,5.3,mww,,50,8.978,0.47,us,us7000fu7x,2022-01-22T20:51:53.040Z,"South Indian Ocean",earthquake,9.8,1.8,0.098,10,reviewed,us,us
2021-11-15T06:17:18.406Z,-37.7383,51.1073,10,4.7,mb,,105,8.703,0.64,us,us7000fvgx,2022-01-22T20:52:08.040Z,"South Indian Ocean",earthquake,12,1.9,0.147,15,reviewed,us,us
2021-11-15T05:38:45.711Z,28.9958,142.2086,10,4.9,mb,,50,1.893,0.82,us,us7000fu7i,2022-01-22T20:51:53.040Z,"Bonin Islands, Japan region",earthquake,7.5,1.8,0.058,93,reviewed,us,us
2021-11-15T04:52:36.095Z,-37.6221,51.3821,10,4.7,mb,,50,8.808,0.84,us,us7000fu8r,2022-01-22T20:51:53.040Z,"South Indian Ocean",earthquake,10,1.8,0.079,49,reviewed,us,us
2021-11-15T04:23:30.468Z,-37.5124,51.2613,10,6,mww,,19,8.922,0.88,us,us7000fu61,2022-01-22T20:51:53.040Z,"South Indian Ocean",earthquake,8,1.2,0.05,39,reviewed,us,us
2021-11-15T02:02:36.676Z,27.6625,56.0431,10,4.6,mb,,61,2.71,0.93,us,us7000fu5f,2022-01-22T20:51:52.040Z,"57 km NNW of Bandar Abbas, Iran",earthquake,7.4,1.8,0.065,71,reviewed,us,us
2021-11-15T01:05:38.606Z,-23.4727,-66.7049,203.32,4.5,mb,,88,1.451,0.83,us,us7000fu5a,2022-01-22T20:51:52.040Z,"91 km NNW of San Antonio de los Cobres, Argentina",earthquake,8.7,4.2,0.095,32,reviewed,us,us
2021-11-15T01:03:35.580Z,-37.5587,-73.7581,15.29,4.5,mwr,,120,0.927,0.94,us,us7000fu58,2022-01-22T20:51:52.040Z,"10 km WNW of Lebu, Chile",earthquake,4.3,3.6,0.051,37,reviewed,us,us
2021-11-14T23:50:14.837Z,40.5959,-29.0854,10,4.6,mb,,85,3.956,0.63,us,us7000fv80,2022-01-22T20:52:06.040Z,"191 km NNW of Santa Cruz da Graciosa, Portugal",earthquake,9.3,1.5,0.098,31,reviewed,us,us
2021-11-14T23:06:09.392Z,-37.6863,51.1972,10,4.6,mb,,105,8.751,0.87,us,us7000fv7z,2022-01-22T20:52:06.040Z,"South Indian Ocean",earthquake,8.2,1.9,0.157,12,reviewed,us,us
2021-11-14T22:48:54.065Z,27.6268,56.0383,10,4.5,mb,,115,2.674,0.67,us,us7000fv85,2022-01-22T20:52:06.040Z,"54 km NNW of Bandar Abbas, Iran",earthquake,7.2,1.9,0.163,11,reviewed,us,us
2021-11-14T22:48:32.477Z,22.099,142.8643,160.37,4.5,mb,,156,5.013,0.58,us,us7000fv7w,2022-01-22T20:52:06.040Z,"Volcano Islands, Japan region",earthquake,7.1,9,0.132,17,reviewed,us,us
2021-11-14T22:19:35.051Z,-9.1906,-111.084,10,4.6,mb,,156,32.84,0.53,us,us7000fv7u,2022-01-22T20:52:06.040Z,"central East Pacific Rise",earthquake,15.7,1.9,0.125,19,reviewed,us,us
2021-11-14T22:08:02.320Z,-37.6598,51.3141,10,4.8,mb,,70,17.956,0.88,us,us7000fv8a,2022-01-22T20:52:06.040Z,"South Indian Ocean",earthquake,12.1,1.8,0.154,17,reviewed,us,us
2021-11-14T22:02:10.194Z,-37.6826,51.3092,10,4.8,mb,,89,19.381,0.57,us,us7000fv88,2022-01-22T20:52:06.040Z,"South Indian Ocean",earthquake,10.1,1.9,0.154,13,reviewed,us,us
2021-11-14T21:58:55.467Z,-37.5796,51.1794,10,5.1,mww,,45,8.858,0.76,us,us7000fu43,2022-01-22T20:51:52.040Z,"South Indian Ocean",earthquake,8.9,1.7,0.093,11,reviewed,us,us
2021-11-14T21:51:41.315Z,-26.5254,-13.7043,10,4.6,mb,,83,12.862,0.59,us,us7000fv83,2022-01-22T20:52:06.040Z,"southern Mid-Atlantic Ridge",earthquake,5.9,1.9,0.123,20,reviewed,us,us
2021-11-14T20:23:39.505Z,-15.9546,166.5896,10,4.8,mb,,74,0.777,0.91,us,us7000fu3s,2022-01-22T20:51:52.040Z,"77 km SW of Luganville, Vanuatu",earthquake,4.7,1.8,0.072,59,reviewed,us,us
2021-11-14T20:04:06.945Z,-26.4038,-13.6382,10,4.8,mb,,40,12.73,0.89,us,us7000fu3r,2022-01-22T20:51:52.040Z,"southern Mid-Atlantic Ridge",earthquake,10.5,1.8,0.079,49,reviewed,us,us
2021-11-14T19:13:07.507Z,-17.7055,-174.8467,227.32,4.6,mb,,86,4.618,0.54,us,us7000fu3i,2022-01-22T20:51:51.040Z,"138 km NW of Neiafu, Tonga",earthquake,10,6.6,0.041,185,reviewed,us,us
2021-11-14T17:48:57.176Z,-42.8277,-83.128,10,4.6,mb,,79,7.317,0.62,us,us7000fv7x,2022-01-22T20:52:06.040Z,"West Chile Rise",earthquake,8.3,1.9,0.133,17,reviewed,us,us
2021-11-14T17:26:07.295Z,-26.3994,-13.6092,10,4.5,mb,,86,12.711,0.86,us,us7000fv7v,2022-01-22T20:52:06.040Z,"southern Mid-Atlantic Ridge",earthquake,13.5,1.9,0.131,17,reviewed,us,us
2021-11-14T16:19:57.776Z,27.6406,56.1044,10,4.7,mb,,62,2.685,0.53,us,us7000fu2u,2022-01-22T20:51:51.040Z,"53 km NNW of Bandar Abbas, Iran",earthquake,4.7,1.8,0.056,100,reviewed,us,us
2021-11-14T15:22:18.962Z,27.6415,56.0867,10,4.6,mb,,61,2.687,0.53,us,us7000fu2l,2022-08-06T19:36:18.299Z,"53 km NNW of Bandar Abbas, Iran",earthquake,5.5,1.8,0.062,80,reviewed,us,us
2021-11-14T15:12:07.627Z,27.6574,56.1168,10,4.5,mb,,62,2.702,0.46,us,us7000fu2k,2022-01-22T20:51:51.040Z,"54 km NNW of Bandar Abbas, Iran",earthquake,8.3,1.8,0.069,64,reviewed,us,us
2021-11-14T14:02:56.522Z,27.7003,55.9879,10,4.8,mb,,46,2.75,0.67,us,us7000fu2c,2022-01-22T20:51:51.040Z,"63 km NNW of Bandar Abbas, Iran",earthquake,8,1.8,0.051,125,reviewed,us,us
2021-11-14T13:13:43.013Z,27.6145,56.1613,10,4.5,mb,,81,2.658,0.49,us,us7000fv7m,2022-01-22T20:52:05.040Z,"48 km NNW of Bandar Abbas, Iran",earthquake,10.4,1.9,0.091,37,reviewed,us,us
2021-11-14T13:08:47.690Z,41.6233,141.5305,89.23,4.6,mb,,116,0.904,0.65,us,us7000fu1w,2022-01-22T20:51:51.040Z,"45 km NE of Mutsu, Japan",earthquake,6.8,7,0.059,84,reviewed,us,us
2021-11-14T13:05:14.811Z,24.5579,121.984,71.34,5,mb,,28,0.521,0.56,us,us7000fu1v,2022-01-22T20:51:51.040Z,"32 km SE of Yilan, Taiwan",earthquake,4.5,4.4,0.037,239,reviewed,us,us
2021-11-14T12:08:38.812Z,27.7266,56.0716,10,6.4,mwb,,52,2.772,0.9,us,us7000fu12,2022-07-01T23:37:15.394Z,"63 km NNW of Bandar Abbas, Iran",earthquake,7.4,1.8,0.029,118,reviewed,us,us
2021-11-14T12:07:03.595Z,27.7158,56.0743,9,6,mwb,,32,2.761,0.75,us,us7000fu0x,2022-01-22T20:51:51.040Z,"62 km NNW of Bandar Abbas, Iran",earthquake,7.3,1.8,0.031,98,reviewed,us,us
